1226.880322165309,29.075212886612363,131210.34783596106
2490.548583252349,79.62194333009396,93820.43831522543
1243.1457380803074,29.72582952321229,130486.71724410699
1323.492614449222,32.939704577968875,130819.73098025685
1503.1000275154074,40.124001100616304,130790.8447672042
1534.005977394032,41.36023909576128,130731.6082597766
833.6723057038669,13.346892228154678,133025.6516430353
926.5211232236443,17.06084492894577,131885.65692785935
1122.031041519565,24.88124166078259,134463.23877957131
1082.7191603390493,23.308766413561965,130946.01794925732
2121.676193463064,64.86704773852256,119342.16726126107
1494.3022284131525,39.77208913652609,131487.6285160885
1570.5628610113254,42.82251444045301,130640.42724357599
1227.005965388696,29.080238615547838,130819.79961712267
1186.2239231416524,27.448956925666103,130821.88590803664
988.5771926854527,19.54308770741812,131316.18010814616
1359.8569781346505,34.394279125386035,130809.7121867855
1103.867703407504,24.154708136300158,150000.0
1376.6591137758458,35.06636455103382,140729.6768687755
1000.549516141234,20.021980645649354,131241.20635892474
965.03720897441,18.601488358976397,131521.78432245954
1747.3823480000956,49.89529392000382,129371.22977169279
1719.3774721873108,48.775098887492426,130668.69961775668
2138.107071177363,65.52428284709454,118993.62009363387
2169.820012076589,66.79280048306359,117048.92842712332
1540.8523642206442,41.63409456882577,130761.63641163679
1318.7651592638458,32.750606370553825,129770.52390241994
2319.1192573597878,72.76477029439151,108000.08689056378
1564.4548391243534,42.57819356497413,130707.17847494724
1774.83540393971,50.9934161575884,128894.1595466034
1106.8356768723093,24.273427074892375,129760.72132784188
937.3540525371697,17.49416210148678,131773.06023674214
1327.6214952762418,33.10485981104967,130857.45498717252
1958.7110076990054,58.348440307960225,125199.76335823163
1230.8309685287645,29.233238741150583,130405.46230843035
1366.6916959833666,34.66766783933465,130819.74639502268
1205.0888201957425,28.20355280782969,131061.6525669768
1577.383510266727,43.09534041066908,128443.21845930061
3000.0,100.0,20000.0
1058.9574835767967,22.35829934307186,131014.81540467935
1400.0264021045707,36.00105608418283,130822.31839772967
1489.048803817513,39.56195215270053,130915.40658150935
1422.4883746906735,36.899534987626936,130825.75484972811
2434.422492894857,77.37689971579428,99058.24803985767
918.7628492742198,16.75051397096879,131938.33802805186
1364.2240128277167,34.56896051310867,130867.14562626735
1504.3509640657185,40.17403856262872,130869.2975148348
1208.4234247155466,28.33693698862185,130744.09999925885
1919.8433402192734,56.793733608770935,126273.80336536064
2163.231617721573,66.52926470886294,117504.50415612232
1292.4589530305634,31.698358121222547,130819.74349983798
1367.0976298867465,34.683905195469855,130819.74733578633
2013.0501954516287,60.52200781806518,123524.49003539133
1756.8468365963172,50.27387346385268,129197.97312247295
2082.6934894989718,63.307739579958856,121000.18968152096
1801.9935218755395,52.07974087502159,127784.87106624311
2229.6149142234217,69.18459656893687,113750.2479425359
1920.8735016900919,56.83494006760368,126144.80346875974
1273.5279763981655,30.941119055926624,130820.47496373883
1242.9178476216755,29.716713904867028,130819.73283245336
1434.9011961359204,37.39604784543682,130912.10129447552
1659.4500652464803,46.378002609859216,130164.40744815538
1732.761734089852,49.310469363594095,129559.86469491848
876.4256838306976,15.057027353227902,132478.78693036345
1557.6517030722275,42.3060681228891,130685.46803920012
1050.902753521887,22.036110140875486,130376.12054129742
1918.3009703881116,56.732038815524454,126144.01772951164
1956.9523587227125,58.2780943489085,125665.3469674067
1530.7545303169422,41.230181212677685,130762.8169180032
1954.0607670024012,58.16243068009604,125403.49903447194
1453.033027334599,38.12132109338396,130872.23274296714
1717.695904312214,48.70783617248856,129620.58854850623
970.1200551282983,18.804802205131935,131532.49418201257
1364.7215399750282,34.588861599001135,130809.8505107108
1266.3913225079593,30.65565290031839,130867.0965127364
1089.9922094899098,23.599688379596394,130843.07831413446
990.7257488012236,19.629029952048953,131319.53441884386
1348.519783877177,33.940791355087065,130872.09878671938
1796.7442947124728,51.86977178849892,128675.8818047718
